formula,T,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
Li0.0024Ni0.9976O,400,3,0.70626,0.629205,0.573662,0.551385,0.535247,3,28,25,17.97,10.0059,8,1,87,86,73.928,13.072,87,6.941,58.6934,51.7524,37.2843,21.3577,15.9994,54.8,1728,1673.2,889.871,836.118,54.8,1,16,15,12.9892,3.0108,16,2,4,2,2.9976,0.999994,2,66,128,62,95.0048,29.0048,66,0.98,3.44,2.46,2.67388,0.766116,3.44,1,2,1,1.9988,0.00239712,2,0,4,4,2,2,4,0,8,8,3.9904,3.99998,0,0,0,0,0,0,0,1,10,9,7.9892,2.00597,6,0,1,1,0.0012,0.00239712,0,0,2,2,1,1,2,0,2,2,0.9976,0.999994,0,0,0,0,0,0,0,1,2,1,1.9988,0.00239712,2,9.105,16.5933,7.48833,9.72003,0.615028,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.296983,0.297696,0,12,229,217,118.505,106.505,12,1.9988,2,3.9904,0,False,0.77973,0.111073
Li0.0024Ni0.9976O,700,3,0.70626,0.629205,0.573662,0.551385,0.535247,3,28,25,17.97,10.0059,8,1,87,86,73.928,13.072,87,6.941,58.6934,51.7524,37.2843,21.3577,15.9994,54.8,1728,1673.2,889.871,836.118,54.8,1,16,15,12.9892,3.0108,16,2,4,2,2.9976,0.999994,2,66,128,62,95.0048,29.0048,66,0.98,3.44,2.46,2.67388,0.766116,3.44,1,2,1,1.9988,0.00239712,2,0,4,4,2,2,4,0,8,8,3.9904,3.99998,0,0,0,0,0,0,0,1,10,9,7.9892,2.00597,6,0,1,1,0.0012,0.00239712,0,0,2,2,1,1,2,0,2,2,0.9976,0.999994,0,0,0,0,0,0,0,1,2,1,1.9988,0.00239712,2,9.105,16.5933,7.48833,9.72003,0.615028,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.296983,0.297696,0,12,229,217,118.505,106.505,12,1.9988,2,3.9904,0,False,0.77973,0.111073
Li0.0024Ni0.9976O,1000,3,0.70626,0.629205,0.573662,0.551385,0.535247,3,28,25,17.97,10.0059,8,1,87,86,73.928,13.072,87,6.941,58.6934,51.7524,37.2843,21.3577,15.9994,54.8,1728,1673.2,889.871,836.118,54.8,1,16,15,12.9892,3.0108,16,2,4,2,2.9976,0.999994,2,66,128,62,95.0048,29.0048,66,0.98,3.44,2.46,2.67388,0.766116,3.44,1,2,1,1.9988,0.00239712,2,0,4,4,2,2,4,0,8,8,3.9904,3.99998,0,0,0,0,0,0,0,1,10,9,7.9892,2.00597,6,0,1,1,0.0012,0.00239712,0,0,2,2,1,1,2,0,2,2,0.9976,0.999994,0,0,0,0,0,0,0,1,2,1,1.9988,0.00239712,2,9.105,16.5933,7.48833,9.72003,0.615028,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.296983,0.297696,0,12,229,217,118.505,106.505,12,1.9988,2,3.9904,0,False,0.77973,0.111073
Li0.0066Ni0.9944O,400,3,0.704785,0.627888,0.572464,0.550237,0.534138,3,28,25,17.9225,10.016,8,1,87,86,73.7956,13.1978,87,6.941,58.6934,51.7524,37.1864,21.3759,15.9994,54.8,1728,1673.2,887.615,835.261,54.8,1,16,15,12.9688,3.02967,16,2,4,2,2.9939,0.999963,2,66,128,62,95.0277,29.0132,66,0.98,3.44,2.46,2.67155,0.768066,3.44,1,2,1,1.9967,0.00657494,2,0,4,4,1.999,2,4,0,8,8,3.97561,3.99985,0,0,0,0,0,0,0,1,10,9,7.97131,2.01632,6,0,1,1,0.00329835,0.00657494,0,0,2,2,0.9995,1,2,0,2,2,0.993903,0.999963,0,0,0,0,0,0,0,1,2,1,1.9967,0.00657494,2,9.105,16.5933,7.48833,9.7335,0.628181,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.295882,0.297686,0,12,229,217,118.566,106.513,12,1.9967,1.999,3.97561,0,False,0.77973,0.111629
Li0.0066Ni0.9944O,700,3,0.704785,0.627888,0.572464,0.550237,0.534138,3,28,25,17.9225,10.016,8,1,87,86,73.7956,13.1978,87,6.941,58.6934,51.7524,37.1864,21.3759,15.9994,54.8,1728,1673.2,887.615,835.261,54.8,1,16,15,12.9688,3.02967,16,2,4,2,2.9939,0.999963,2,66,128,62,95.0277,29.0132,66,0.98,3.44,2.46,2.67155,0.768066,3.44,1,2,1,1.9967,0.00657494,2,0,4,4,1.999,2,4,0,8,8,3.97561,3.99985,0,0,0,0,0,0,0,1,10,9,7.97131,2.01632,6,0,1,1,0.00329835,0.00657494,0,0,2,2,0.9995,1,2,0,2,2,0.993903,0.999963,0,0,0,0,0,0,0,1,2,1,1.9967,0.00657494,2,9.105,16.5933,7.48833,9.7335,0.628181,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.295882,0.297686,0,12,229,217,118.566,106.513,12,1.9967,1.999,3.97561,0,False,0.77973,0.111629
Li0.0066Ni0.9944O,1000,3,0.704785,0.627888,0.572464,0.550237,0.534138,3,28,25,17.9225,10.016,8,1,87,86,73.7956,13.1978,87,6.941,58.6934,51.7524,37.1864,21.3759,15.9994,54.8,1728,1673.2,887.615,835.261,54.8,1,16,15,12.9688,3.02967,16,2,4,2,2.9939,0.999963,2,66,128,62,95.0277,29.0132,66,0.98,3.44,2.46,2.67155,0.768066,3.44,1,2,1,1.9967,0.00657494,2,0,4,4,1.999,2,4,0,8,8,3.97561,3.99985,0,0,0,0,0,0,0,1,10,9,7.97131,2.01632,6,0,1,1,0.00329835,0.00657494,0,0,2,2,0.9995,1,2,0,2,2,0.993903,0.999963,0,0,0,0,0,0,0,1,2,1,1.9967,0.00657494,2,9.105,16.5933,7.48833,9.7335,0.628181,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.295882,0.297686,0,12,229,217,118.566,106.513,12,1.9967,1.999,3.97561,0,False,0.77973,0.111629
Li0.0184Ni0.9816O,400,3,0.700692,0.624219,0.569163,0.547107,0.531162,3,28,25,17.77,10.0418,8,1,87,86,73.448,13.552,87,6.941,58.6934,51.7524,36.8703,21.4216,15.9994,54.8,1728,1673.2,879.676,832.714,54.8,1,16,15,12.9172,3.0828,16,2,4,2,2.9816,0.999661,2,66,128,62,95.0368,29.0368,66,0.98,3.44,2.46,2.66644,0.773556,3.44,1,2,1,1.9908,0.0182307,2,0,4,4,2,2,4,0,8,8,3.9264,3.99865,0,0,0,0,0,0,0,1,10,9,7.9172,2.04448,6,0,1,1,0.0092,0.0182307,0,0,2,2,1,1,2,0,2,2,0.9816,0.999661,0,0,0,0,0,0,0,1,2,1,1.9908,0.0182307,2,9.105,16.5933,7.48833,9.77021,0.665215,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.29222,0.297597,0,12,229,217,118.537,106.537,12,1.9908,2,3.9264,0,False,0.77973,0.113182
Li0.0184Ni0.9816O,700,3,0.700692,0.624219,0.569163,0.547107,0.531162,3,28,25,17.77,10.0418,8,1,87,86,73.448,13.552,87,6.941,58.6934,51.7524,36.8703,21.4216,15.9994,54.8,1728,1673.2,879.676,832.714,54.8,1,16,15,12.9172,3.0828,16,2,4,2,2.9816,0.999661,2,66,128,62,95.0368,29.0368,66,0.98,3.44,2.46,2.66644,0.773556,3.44,1,2,1,1.9908,0.0182307,2,0,4,4,2,2,4,0,8,8,3.9264,3.99865,0,0,0,0,0,0,0,1,10,9,7.9172,2.04448,6,0,1,1,0.0092,0.0182307,0,0,2,2,1,1,2,0,2,2,0.9816,0.999661,0,0,0,0,0,0,0,1,2,1,1.9908,0.0182307,2,9.105,16.5933,7.48833,9.77021,0.665215,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.29222,0.297597,0,12,229,217,118.537,106.537,12,1.9908,2,3.9264,0,False,0.77973,0.113182
Li0.0184Ni0.9816O,1000,3,0.700692,0.624219,0.569163,0.547107,0.531162,3,28,25,17.77,10.0418,8,1,87,86,73.448,13.552,87,6.941,58.6934,51.7524,36.8703,21.4216,15.9994,54.8,1728,1673.2,879.676,832.714,54.8,1,16,15,12.9172,3.0828,16,2,4,2,2.9816,0.999661,2,66,128,62,95.0368,29.0368,66,0.98,3.44,2.46,2.66644,0.773556,3.44,1,2,1,1.9908,0.0182307,2,0,4,4,2,2,4,0,8,8,3.9264,3.99865,0,0,0,0,0,0,0,1,10,9,7.9172,2.04448,6,0,1,1,0.0092,0.0182307,0,0,2,2,1,1,2,0,2,2,0.9816,0.999661,0,0,0,0,0,0,0,1,2,1,1.9908,0.0182307,2,9.105,16.5933,7.48833,9.77021,0.665215,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.29222,0.297597,0,12,229,217,118.537,106.537,12,1.9908,2,3.9264,0,False,0.77973,0.113182
Li0.0242Ni0.9758O,400,3,0.698708,0.622433,0.56757,0.54561,0.529759,3,28,25,17.6975,10.0532,8,1,87,86,73.274,13.726,87,6.941,58.6934,51.7524,36.7202,21.4415,15.9994,54.8,1728,1673.2,875.981,831.4,54.8,1,16,15,12.8911,3.1089,16,2,4,2,2.9758,0.999414,2,66,128,62,95.0484,29.0484,66,0.98,3.44,2.46,2.66375,0.776253,3.44,1,2,1,1.9879,0.0239072,2,0,4,4,2,2,4,0,8,8,3.9032,3.99766,0,0,0,0,0,0,0,1,10,9,7.8911,2.05786,6,0,1,1,0.0121,0.0239072,0,0,2,2,1,1,2,0,2,2,0.9758,0.999414,0,0,0,0,0,0,0,1,2,1,1.9879,0.0239072,2,9.105,16.5933,7.48833,9.78841,0.683407,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.290493,0.297523,0,12,229,217,118.548,106.548,12,1.9879,2,3.9032,0,False,0.77973,0.11394
Li0.0242Ni0.9758O,700,3,0.698708,0.622433,0.56757,0.54561,0.529759,3,28,25,17.6975,10.0532,8,1,87,86,73.274,13.726,87,6.941,58.6934,51.7524,36.7202,21.4415,15.9994,54.8,1728,1673.2,875.981,831.4,54.8,1,16,15,12.8911,3.1089,16,2,4,2,2.9758,0.999414,2,66,128,62,95.0484,29.0484,66,0.98,3.44,2.46,2.66375,0.776253,3.44,1,2,1,1.9879,0.0239072,2,0,4,4,2,2,4,0,8,8,3.9032,3.99766,0,0,0,0,0,0,0,1,10,9,7.8911,2.05786,6,0,1,1,0.0121,0.0239072,0,0,2,2,1,1,2,0,2,2,0.9758,0.999414,0,0,0,0,0,0,0,1,2,1,1.9879,0.0239072,2,9.105,16.5933,7.48833,9.78841,0.683407,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.290493,0.297523,0,12,229,217,118.548,106.548,12,1.9879,2,3.9032,0,False,0.77973,0.11394
Li0.0242Ni0.9758O,1000,3,0.698708,0.622433,0.56757,0.54561,0.529759,3,28,25,17.6975,10.0532,8,1,87,86,73.274,13.726,87,6.941,58.6934,51.7524,36.7202,21.4415,15.9994,54.8,1728,1673.2,875.981,831.4,54.8,1,16,15,12.8911,3.1089,16,2,4,2,2.9758,0.999414,2,66,128,62,95.0484,29.0484,66,0.98,3.44,2.46,2.66375,0.776253,3.44,1,2,1,1.9879,0.0239072,2,0,4,4,2,2,4,0,8,8,3.9032,3.99766,0,0,0,0,0,0,0,1,10,9,7.8911,2.05786,6,0,1,1,0.0121,0.0239072,0,0,2,2,1,1,2,0,2,2,0.9758,0.999414,0,0,0,0,0,0,0,1,2,1,1.9879,0.0239072,2,9.105,16.5933,7.48833,9.78841,0.683407,9.105,0,0,0,0,0,0,0,0.595395,0.595395,0.290493,0.297523,0,12,229,217,118.548,106.548,12,1.9879,2,3.9032,0,False,0.77973,0.11394
CaMnO3,300,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,400,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,700,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
CaMnO3,1000,3,0.663325,0.614463,0.600984,0.600078,0.600002,8,25,17,13.8,6.96,8,7,87,80,64,27.6,87,15.9994,54.938,38.9386,28.6028,15.1241,15.9994,54.8,1519,1464.2,559.68,605.856,54.8,2,16,14,11.4,5.52,16,2,4,2,2.8,0.96,2,66,176,110,102.6,43.92,66,1,3.44,2.44,2.574,1.0392,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,9.105,37.77,28.665,15.1145,9.06219,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20241e-05,9.92386e-05,0,12,225,213,95.6,100.32,12,2,2.4,1,0,True,0.774266,0.166696
Ca0.98Bi0.02Mn0.98Nb0.02O3,300,5,0.660957,0.613632,0.60089,0.600068,0.600002,8,83,75,14.116,7.3392,8,7,87,80,64.296,27.4184,87,15.9994,208.98,192.981,29.4303,16.1171,15.9994,54.8,2750,2695.2,562.322,609.169,54.8,2,16,14,11.444,5.49565,16,2,6,4,2.812,0.9744,2,66,176,110,102.588,43.9056,66,1,3.44,2.44,2.57828,1.03406,3.44,1,2,1,1.996,0.007968,2,0,4,4,2.412,1.9103,4,0,10,10,1.036,1.64931,0,0,14,14,0.056,0.111552,0,2,29,27,5.5,1.376,6,0,1,1,0.004,0.007968,0,0,3,3,1.212,0.959904,2,0,6,6,1.004,1.6064,0,0,0,0,0,0,0,0,7,7,2.22,1.13424,2,9.105,37.77,28.665,15.126,9.04347,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.07837e-05,9.77401e-05,0,12,229,217,94.796,100.018,12,1.996,2.412,1.036,0.056,False,0.774266,0.165916
Ca0.98Bi0.02Mn0.98Nb0.02O3,400,5,0.660957,0.613632,0.60089,0.600068,0.600002,8,83,75,14.116,7.3392,8,7,87,80,64.296,27.4184,87,15.9994,208.98,192.981,29.4303,16.1171,15.9994,54.8,2750,2695.2,562.322,609.169,54.8,2,16,14,11.444,5.49565,16,2,6,4,2.812,0.9744,2,66,176,110,102.588,43.9056,66,1,3.44,2.44,2.57828,1.03406,3.44,1,2,1,1.996,0.007968,2,0,4,4,2.412,1.9103,4,0,10,10,1.036,1.64931,0,0,14,14,0.056,0.111552,0,2,29,27,5.5,1.376,6,0,1,1,0.004,0.007968,0,0,3,3,1.212,0.959904,2,0,6,6,1.004,1.6064,0,0,0,0,0,0,0,0,7,7,2.22,1.13424,2,9.105,37.77,28.665,15.126,9.04347,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.07837e-05,9.77401e-05,0,12,229,217,94.796,100.018,12,1.996,2.412,1.036,0.056,False,0.774266,0.165916
Ca0.98Bi0.02Mn0.98Nb0.02O3,700,5,0.660957,0.613632,0.60089,0.600068,0.600002,8,83,75,14.116,7.3392,8,7,87,80,64.296,27.4184,87,15.9994,208.98,192.981,29.4303,16.1171,15.9994,54.8,2750,2695.2,562.322,609.169,54.8,2,16,14,11.444,5.49565,16,2,6,4,2.812,0.9744,2,66,176,110,102.588,43.9056,66,1,3.44,2.44,2.57828,1.03406,3.44,1,2,1,1.996,0.007968,2,0,4,4,2.412,1.9103,4,0,10,10,1.036,1.64931,0,0,14,14,0.056,0.111552,0,2,29,27,5.5,1.376,6,0,1,1,0.004,0.007968,0,0,3,3,1.212,0.959904,2,0,6,6,1.004,1.6064,0,0,0,0,0,0,0,0,7,7,2.22,1.13424,2,9.105,37.77,28.665,15.126,9.04347,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.07837e-05,9.77401e-05,0,12,229,217,94.796,100.018,12,1.996,2.412,1.036,0.056,False,0.774266,0.165916
Ca0.98Bi0.02Mn0.98Nb0.02O3,1000,5,0.660957,0.613632,0.60089,0.600068,0.600002,8,83,75,14.116,7.3392,8,7,87,80,64.296,27.4184,87,15.9994,208.98,192.981,29.4303,16.1171,15.9994,54.8,2750,2695.2,562.322,609.169,54.8,2,16,14,11.444,5.49565,16,2,6,4,2.812,0.9744,2,66,176,110,102.588,43.9056,66,1,3.44,2.44,2.57828,1.03406,3.44,1,2,1,1.996,0.007968,2,0,4,4,2.412,1.9103,4,0,10,10,1.036,1.64931,0,0,14,14,0.056,0.111552,0,2,29,27,5.5,1.376,6,0,1,1,0.004,0.007968,0,0,3,3,1.212,0.959904,2,0,6,6,1.004,1.6064,0,0,0,0,0,0,0,0,7,7,2.22,1.13424,2,9.105,37.77,28.665,15.126,9.04347,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.07837e-05,9.77401e-05,0,12,229,217,94.796,100.018,12,1.996,2.412,1.036,0.056,False,0.774266,0.165916
Ca0.96Bi0.04Mn0.96Nb0.04O3,300,5,0.658677,0.612832,0.600803,0.600059,0.600001,8,83,75,14.432,7.7184,8,7,87,80,64.592,27.2321,87,15.9994,208.98,192.981,30.2578,17.1101,15.9994,54.8,2750,2695.2,564.963,612.525,54.8,2,16,14,11.488,5.47059,16,2,6,4,2.824,0.9888,2,66,176,110,102.576,43.8912,66,1,3.44,2.44,2.58256,1.02893,3.44,1,2,1,1.992,0.015872,2,0,4,4,2.424,1.90042,4,0,10,10,1.072,1.69805,0,0,14,14,0.112,0.222208,0,2,29,27,5.6,1.392,6,0,1,1,0.008,0.015872,0,0,3,3,1.224,0.959616,2,0,6,6,1.008,1.6128,0,0,0,0,0,0,0,0,7,7,2.24,1.14816,2,9.105,37.77,28.665,15.1375,9.02456,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.95432e-05,9.62218e-05,0,12,229,217,93.992,99.7023,12,1.992,2.424,1.072,0.112,False,0.774266,0.165128
Ca0.96Bi0.04Mn0.96Nb0.04O3,400,5,0.658677,0.612832,0.600803,0.600059,0.600001,8,83,75,14.432,7.7184,8,7,87,80,64.592,27.2321,87,15.9994,208.98,192.981,30.2578,17.1101,15.9994,54.8,2750,2695.2,564.963,612.525,54.8,2,16,14,11.488,5.47059,16,2,6,4,2.824,0.9888,2,66,176,110,102.576,43.8912,66,1,3.44,2.44,2.58256,1.02893,3.44,1,2,1,1.992,0.015872,2,0,4,4,2.424,1.90042,4,0,10,10,1.072,1.69805,0,0,14,14,0.112,0.222208,0,2,29,27,5.6,1.392,6,0,1,1,0.008,0.015872,0,0,3,3,1.224,0.959616,2,0,6,6,1.008,1.6128,0,0,0,0,0,0,0,0,7,7,2.24,1.14816,2,9.105,37.77,28.665,15.1375,9.02456,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.95432e-05,9.62218e-05,0,12,229,217,93.992,99.7023,12,1.992,2.424,1.072,0.112,False,0.774266,0.165128
Ca0.96Bi0.04Mn0.96Nb0.04O3,700,5,0.658677,0.612832,0.600803,0.600059,0.600001,8,83,75,14.432,7.7184,8,7,87,80,64.592,27.2321,87,15.9994,208.98,192.981,30.2578,17.1101,15.9994,54.8,2750,2695.2,564.963,612.525,54.8,2,16,14,11.488,5.47059,16,2,6,4,2.824,0.9888,2,66,176,110,102.576,43.8912,66,1,3.44,2.44,2.58256,1.02893,3.44,1,2,1,1.992,0.015872,2,0,4,4,2.424,1.90042,4,0,10,10,1.072,1.69805,0,0,14,14,0.112,0.222208,0,2,29,27,5.6,1.392,6,0,1,1,0.008,0.015872,0,0,3,3,1.224,0.959616,2,0,6,6,1.008,1.6128,0,0,0,0,0,0,0,0,7,7,2.24,1.14816,2,9.105,37.77,28.665,15.1375,9.02456,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.95432e-05,9.62218e-05,0,12,229,217,93.992,99.7023,12,1.992,2.424,1.072,0.112,False,0.774266,0.165128
Ca0.9Bi0.1Mn0.9Nb0.1O3,1000,5,0.65238,0.610626,0.600582,0.600037,0.600001,8,83,75,15.38,8.856,8,7,87,80,65.48,26.6448,87,15.9994,208.98,192.981,32.7403,20.089,15.9994,54.8,2750,2695.2,572.888,622.845,54.8,2,16,14,11.62,5.3912,16,2,6,4,2.86,1.032,2,66,176,110,102.54,43.848,66,1,3.44,2.44,2.5954,1.01352,3.44,1,2,1,1.98,0.0392,2,0,4,4,2.46,1.8696,4,0,10,10,1.18,1.8408,0,0,14,14,0.28,0.5488,0,2,29,27,5.9,1.44,6,0,1,1,0.02,0.0392,0,0,3,3,1.26,0.9576,2,0,6,6,1.02,1.632,0,0,0,0,0,0,0,0,7,7,2.3,1.188,2,9.105,37.77,28.665,15.172,8.96674,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.58217e-05,9.15476e-05,0,12,229,217,91.58,98.6792,12,1.98,2.46,1.18,0.28,False,0.774266,0.162715
Ca0.9Bi0.1Mn0.9Nb0.1O3,300,5,0.65238,0.610626,0.600582,0.600037,0.600001,8,83,75,15.38,8.856,8,7,87,80,65.48,26.6448,87,15.9994,208.98,192.981,32.7403,20.089,15.9994,54.8,2750,2695.2,572.888,622.845,54.8,2,16,14,11.62,5.3912,16,2,6,4,2.86,1.032,2,66,176,110,102.54,43.848,66,1,3.44,2.44,2.5954,1.01352,3.44,1,2,1,1.98,0.0392,2,0,4,4,2.46,1.8696,4,0,10,10,1.18,1.8408,0,0,14,14,0.28,0.5488,0,2,29,27,5.9,1.44,6,0,1,1,0.02,0.0392,0,0,3,3,1.26,0.9576,2,0,6,6,1.02,1.632,0,0,0,0,0,0,0,0,7,7,2.3,1.188,2,9.105,37.77,28.665,15.172,8.96674,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,5.58217e-05,9.15476e-05,0,12,229,217,91.58,98.6792,12,1.98,2.46,1.18,0.28,False,0.774266,0.162715
